event_label,users,total_events,unique_events
2011F,1,2,2
oil arctic,1,1,1
exhaust,1,1,1
cation exchange capacity,1,1,1
dissolve organic carbon,1,1,1
2068 to 2018,1,1,1
1996 to 2016,1,1,1
shupe greenland,1,1,1
glacier recession,1,1,1
Keller,1,1,1
1800 to 1996,1,1,1
Xvideo account,1,2,2
commercial,1,2,1
Robert M Holmes,1,1,1
Jarvis Glacier,1,1,1
ASIA,1,1,1
10.18739/A22V8F,1,1,1
"Distributed Biological Observatory (DBO), Conductivity-Temperature-Depth (CTD) data along DBO3",1,1,1
1623764,1,2,2
Chris Polashenski,1,1,1
Niger,1,1,1
lief andseron,1,1,1
climate network,1,1,1
Yukon kuskokwim dlets,1,1,1
dissolved organic matter,1,1,1
sicsp,1,1,1
snow density,1,1,1
Climate data thule airport,1,1,1
glacier photos,1,1,1
Seismological Algorithms,1,1,1
doi:10.5065/D6TX3CC9,1,1,1
1949 to 2001,1,1,1
artic,1,1,1
1980 to 1998,1,1,1
"manasses, va",1,1,1
summit carbon,1,1,1
EARTH SCIENCE > BIOSPHERE > ECOLOGICAL DYNAMICS,1,1,1
plane,1,1,1
Coarse Woody Debris,1,1,1
1981 to 1982,1,1,1
CMS,1,1,1
arcss,1,1,1
yukon,1,2,1
ice wedge,1,3,2
knb-lter-bnz.614.4,1,2,2
energy Storage,1,1,1
precipitation intensity,1,1,1
delta 14C,1,1,1
doi:10.5065/D60P0X4S,1,1,1
b53,1,1,1
aaraon,1,1,1
manuloa,1,1,1
Cherski,1,2,1
taylor,1,1,1
1880 to 2017,1,1,1
EARTH SCIENCE > OCEANS > OCEAN TEMPERATURE > WATER TEMPERATURE,1,1,1
2057 to 2018,1,1,1
1743654,1,1,1
Everglades Eddy Covariance,1,1,1
genus,1,1,1
global CO2 emissions,1,1,1
sandbox,1,1,1
inland traverse,1,1,1
world countries,1,1,1
2069 to 2018,1,1,1
1799 to 2016,1,1,1
2005 to 2013,1,1,1
"Howland, Maine",1,1,1
schewe,1,1,1
2008 to 2012,1,1,1
2007K,1,3,3
Shinto Nishino,1,1,1
Satellite RADARSAT SAR Imagery,1,1,1
2039 to 2018,1,1,1
201K,1,1,1
biological,1,1,1
nielson,1,1,1
ARC-0856867,1,1,1
GISS,1,1,1
Frank Josef land,1,1,1
7792.16,1,2,2
giblin,1,1,1
watershed function sfa,1,1,1
doi:10.18739/A2NS1C,1,2,1
Munchow,1,1,1
marshburn,1,1,1
Coarse woody,1,1,1
CO2 Continuous Measurements,1,1,1
TSP,1,1,1
Mooring Observations,1,1,1
ozone,1,3,2
Heindel,1,2,2
10.18739/A2NZ94,1,2,2
soil methane,1,1,1
whaling,1,1,1
freshwater ice,1,1,1
greenland ice sheets,1,1,1
urn:uuid:0d8b79c0-ad99-4d51-a3b3-040685d2fa1f,1,2,2
ivotuk,1,1,1
carbon fluxes,1,1,1
10.3334/CDIAC/ATG.NDP0001,1,1,1
bowhead,1,1,1
carbonic gas Brazil,1,1,1
stream methane,1,1,1
Clinker/Cement,1,1,1
pelto,1,1,1
David Sutherland,1,1,1
839122,1,1,1
miller greenland,1,1,1
Pulsifer,1,1,1
doi:10.18739/A2J598,1,1,1
knb-lter-arc.10531.6,1,2,2
Sean Cahoon,1,1,1
rolf,1,1,1
urn:uuid:7335181a-5f97-4c89-9b35-317a3aa85b65,1,3,1
bonanza creek,1,1,1
sea ice concentrations,1,1,1
10.3334/CDIAC/otg.ndp084,1,1,1
"Arctic Data Center: Water temperature, salinity, and position-geographic data taken from seal tags, in coastal Greenland from 2010-08-31 to 2012-05-14. Arctic Data Center. arctic-data.14541.1.",1,1,1
AR,1,1,1
Ina Fay Resch,1,2,2
ae6237a1-ac1b-4282-87a5-99f1ab0d11a5,1,1,1
leaf area index,1,1,1
1918 to 2018,1,1,1
Arctic dipole anomly,1,1,1
Katey Walter Anthony. 2017. Methane emissions,1,1,1
zona atqasuk,1,1,1
1980 to 2002,1,1,1
A2G73735Q,1,1,1
10.3334/CDIAC/ssr.ndp043b,1,1,1
salinity data,1,1,1
Jeffrey Welker. 2016. Collaborative Research: Asynchrony in the timing of goose-vegetation interactions: implications for biogeochemical cycling in wet sedge tundra,1,1,1
resource_map_urn:uuid:5a771559-f6ff-4ff9-a2fc-de535979d604,1,1,1
Halichoerus grypus,1,1,1
tonn,1,1,1
native,1,1,1
doi:10.18739/A25P10,1,3,2
Holland,1,1,1
1964 to 1997,1,1,1
EARTH SCIENCE > HUMAN DIMENSIONS > SOCIAL BEHAVIOR,1,1,1
doi:10.18739/A2ZJ9S,1,5,2
1985 to 2017,1,1,1
varrio,1,1,1
ushkovsky,1,1,1
containmants,1,2,1
matthew shupe,1,3,2
1949 to 2015,1,3,2
10.3334/CDIAC/lue.ndp050,1,1,1
gough,1,3,2
198b7db7-94fa-482f-97d7-3ded6bfc8a94,1,1,1
tom,1,1,1
beaufort gyre,1,1,1
msa greenland,1,1,1
10.18739/A2D21RH94,1,2,2
2035 to 2018,1,1,1
traits,1,1,1
webber,1,1,1
2004 to 2009,1,1,1
bathymetric,1,1,1
benthic parameter,1,1,1
2017 to 2021,1,1,1
Canadian Study,1,1,1
Johnson,1,1,1
2005 to 2014,1,1,1
lionfish,1,1,1
urn:uuid:5541fb8e-0639-4405-9352-986e4b448716,1,1,1
application/octet-stream,1,1,1
Greenhouse gas,1,1,1
imb,1,2,1
10.3334/CDIAC/LUE.NDP050.2008,1,3,3
sibiria,1,1,1
WHOI ice-teathered,1,1,1
DeVries,1,1,1
net ecosystem carbon balance,1,1,1
urn:uuid:54825ec2-ee55-4f14-9921-1db600873e73,1,1,1
SIZONet,1,1,1
tmax,1,1,1
ice core methane,1,1,1
1990 to 2016,1,1,1
black,1,1,1
carrbon,1,1,1
ken mancoff,1,1,1
10.5065/D6VX0DPX,1,2,2
doi:10.18739/A2QK76,1,1,1
romania,1,1,1
VESSEL,1,1,1
Amazonia,1,1,1
1978 to 2019,1,1,1
KAP,1,2,2
carin ashjian,1,1,1
Publications,1,1,1
Hard Minerals,1,1,1
10.5065/D67942T9,1,2,2
monitoring,1,1,1
2004 to 2019,1,1,1
Wipfli,1,1,1
bedfast ice,1,1,1
Lynn Montgomery,1,6,2
National CO2 emisions,1,1,1
planck,1,1,1
carbon biomass,1,1,1
urn:uuid:4da6ffc5-5cc2-4562-89bf-8b2fa2c3ca7f,1,1,1
1948 to 1951,1,3,2
app,1,1,1
soil tempaerature,1,1,1
Nicewonger,1,1,1
sea ice density,1,1,1
doi 10.3334/CDIAC/cli.ndp026.b,1,1,1
2012 to 2002,1,1,1
CATS Nares Strait,1,1,1
"Andrey Proshutinsky, Mary-Louise Timmermans, John Toole, and Richard Krishfield. 2016",1,2,1
south america,1,1,1
10.3334/CDIAC/,1,1,1
discontinuous,1,1,1
michael brady,1,1,1
globally averaged,1,1,1
bachtol,1,1,1
la holla,1,1,1
borderland,1,1,1
2023 to 2018,1,1,1
Annual Fossil-Fuel CO2 Emissions: Global Stable Carbon Isotopic Signature,1,1,1
niwot,1,1,1
2012 to 2003,1,1,1
"snow, ice",1,2,1
T2M7Q,1,1,1
Canopy cover,1,1,1
doi:10.18739/A2833MX9Q,1,1,1
1304660,1,1,1
1998 to 2014,1,1,1
psu,1,1,1
urn:uuid:2fe9d283-c0db-4f1a-8942-fa4f249e052e,1,1,1
urn:uuid:e5c83293-db45-47c5-a952-1bae285a1fb2,1,1,1
autin post,1,2,2
dioxide,1,1,1
Fortin,1,1,1
co2 flux measurement,1,1,1
The Arctic Observing Network,1,1,1
2007G,1,3,3
Tank,1,1,1
frederiksen,1,1,1
POLENET,1,1,1
n-ice,1,1,1
Gibbs,1,1,1
14332.2,1,2,2
doi:10.18739/A2763Jdoi:10.18739/A2763J,1,1,1
alapah,1,1,1
puget sound,1,2,2
4,1,1,1
US68,1,2,2
f0f86b56-ec8f-49a4-91de-81367bd84238,1,2,2
Virginia 2018,1,1,1
creative common univers,1,1,1
urn:uuid:02cf4213-03f2-4de4-8a4a-375a4e897b57,1,1,1
1979 to 2014,1,1,1
"North Pole region, representing O-Buoy 4 and 6.",1,1,1
doi:10.5065/D6SX6BB8,1,2,2
2006A,1,1,1
ifrane,1,1,1
doi:10.3334/CDIAC/cli.db1004,1,1,1
Large Area Estimates of Carbon Fluxes of Arctic Landscapes,1,1,1
ghg emissions per capita,1,1,1
1905 to 2018,1,1,1
2034 to 2018,1,1,1
Estimates of Monthly CO2 Emissions and A,1,1,1
10.5065/D600006M,1,2,2
westdock,1,1,1
soot,1,2,1
Griffis,1,1,1
Kuparuk,1,1,1
ViPER,1,2,2
10.3334/CDIAC/otg.ndp029,1,1,1
1203885,1,1,1
1980 to 1999,1,1,1
13carbon data,1,1,1
Solar,1,1,1
ruth,1,2,2
Dale,1,2,1
temperature record,1,1,1
Gwich’in,1,1,1
Siberia allometry,1,1,1
"Yukon–Kuskokwim delta fire: soil and permafrost: bulk Q9 density, ph, soil organic matter, ice content, cryostratigraphy, and nutrient profiles",1,1,1
fe,1,1,1
CABOS,1,2,2
net ecosystem production,1,1,1
continuous measurments,1,1,1
annual fossil-fuel CO2,1,1,1
extent,1,1,1
italy,1,1,1
SHIPPING,1,1,1
10.3334/CDIAC/otg.ndp060,1,1,1
teaching,1,1,1
https://pasta.lternet.edu/package/data/eml/knb-lter-arc/10531/6/,1,1,1
IMB Buoy,1,1,1
2007I,1,2,2
2003 to 2006,1,1,1
10.18739/A20K2S,1,1,1
sulphate,1,3,1
urn:uuid:891a76db-c221-4cbe-a088-4b36c85da38f,1,1,1
enumerated domain,1,1,1
1954 to 2017,1,2,2
average temp,1,1,1
warming,1,1,1
related,1,1,1
2010F,1,5,5
chen,1,1,1
Oechel,1,6,4
Northern sea route,1,1,1
co2 per year per region,1,1,1
volatile organic carbon,1,1,1
Chris,1,1,1
to 2,1,1,1
ATG.001,1,1,1
andrews,1,1,1
ndp_030,1,1,1
urn:uuid:c20bd13a-4f40-4f9c-a2d1-17f4ddd93e7a,1,1,1
10.18739/a2cz6h,1,1,1
fishery,1,1,1
gould,1,1,1
pollution,1,1,1
northern lights,1,1,1
urn:uuid:84a4a403-deb6-4fcb-b253-16c3ecd1567e,1,1,1
soil gas,1,1,1
EARTH REMOTE SENSING INSTRUMENTS > PASSIVE REMOTE SENSING > PHOTON/OPTICAL DETECTORS > CAMERAS > ASC > ALL-SKY CAMERA,1,1,1
McLaren,1,4,3
2049 to 2018,1,1,1
2005 to 2012,1,1,1
epifauna,1,1,1
Katey M. Walter Anthony,1,1,1
titration sea water,1,1,1
Atmospheric Carbon Dioxide Record from Flask Measurements at Lampedusa Island,1,1,1
spring,1,1,1
NEXT,1,3,1
doi:10.18739/A28C6Q,1,1,1
1656026,1,1,1
.fig,1,3,2
CFC-11,1,1,1
nagap nolan,1,1,1
druckenmiller,1,1,1
2000 to 2014,1,1,1
donald perovich,1,1,1
powell,1,1,1
Sevanto,1,1,1
search,1,1,1
10.3334/CDIAC/cli.002,1,1,1
timlin,1,2,1
doi 10.3334/CDIAC/tcm.002,1,1,1
10.3334/CDIAC/ATG.040,1,1,1
finnmark,1,1,1
producitivity,1,1,1
Alex,1,1,1
Puerto Rico,1,1,1
a2b10m,1,1,1
sink,1,1,1
home consumption,1,1,1
tocin,1,1,1
1304684,1,1,1
cyber,1,1,1
UNITED_NATIONS_CONVERSIONFACTOR_STATISTICS_DB,1,1,1
susan natali,1,1,1
flux methane,1,1,1
ward,1,1,1
ffd4fb38-deb3- 4d62-9e9e-ae84bc69abbb,1,1,1
Heikoop,1,1,1
water waste,1,1,1
2016 to 2015,1,2,1
aerial imagery,1,1,1
WA,1,1,1
2T9,1,1,1
Abdel,1,1,1
2011E,1,3,3
jordan,1,1,1
ute,1,1,1
glacier black carbon,1,1,1
1930,1,1,1
Bridgham,1,1,1
1107346,1,1,1
photosynthesis,1,2,2
Grosse,1,1,1
Metadata: ffe_monthly_gridded_isomass_eml.xml,1,1,1
zoonose,1,1,1
Commane,1,1,1
alaskan,1,1,1
atlas grove,1,1,1
WHOI Ice Tethered Profiler,1,2,1
Global Warming Potential,1,1,1
october,1,2,2
doi:10.18739/A2NZ94,1,1,1
tidal marsh,1,2,2
"Seasonally ice-covered permafrost lakes in the Mackenzie River delta in Northwest Territories, Canada: Lake 129",1,1,1
Norby,1,1,1
global and national emissions,1,1,1
hly402,1,1,1
Harazono,1,1,1
WWW1003,1,1,1
macroinfaunal benthic samples,1,1,1
Atqasuk Spectrometer Data 2014,1,1,1
stratosphere,1,1,1
Edgar,1,1,1
"Meteorology, soil temperature and moisture of Jarvis Creek watershed",1,1,1
per capita,1,1,1
.bpch,1,2,1
seward peninsula,1,1,1
Kholodov,1,4,2
peat,1,1,1
10.5065/D6CJ8BNJ,1,5,4
10.18739/a2hc5h,1,2,1
alert,1,1,1
CTD data,1,1,1
10.18739/A2N562,1,1,1
route,1,2,1
1204169,1,1,1
raw,1,1,1
Gibbs H K and Brown S 2007a Geographical distribution of woody biomass carbon stocks in tropical Africa: an updated database for 2000.,1,1,1
Global Population Distribution,1,1,1
temperature soil,1,2,1
EARTH SCIENCE > OCEANS > MARINE SEDIMENTS > SEDIMENT CHEMISTRY,1,1,1
pisaster,1,1,1
A. Dave McGuire,1,1,1
stseves,1,1,1
aquatic carbon isotopes in Alaskan permafrost,1,1,1
CO2 emissions 2017,1,1,1
2008 to 2014,1,1,1
ice speed,1,1,1
2071 to 2018,1,1,1
msa whung,1,1,1
全球,1,1,1
FA,1,1,1
arctic charr,1,1,1
burgess,1,2,2
merra,1,1,1
zoe,1,1,1
birds,1,1,1
Tonsillectomy,1,1,1
council,1,4,2
Sea Ice Experiment: Dynamic Nature of the Arctic (SEDNA),1,1,1
GLOBAL CO2 EMISSIONS,1,1,1
global ghges,1,1,1
arctic LTER,1,1,1
urn:uuid:a871c2ac-5b82-4678-a5e3-d3f288256736,1,2,1
scenarios,1,1,1
snowmelt,1,1,1
1982 to 2017,1,1,1
baptiste,1,1,1
octet,1,1,1
rhizotron,1,1,1
Alaskan,1,1,1
japan,1,1,1
201 to 2018,1,3,1
Atmospheric hydrocarbons,1,1,1
doi:10.5440/1226245,1,1,1
sea ice velocity,1,1,1
USA,1,1,1
hazard,1,1,1
Sue Natali,1,1,1
whoi,1,1,1
torn,1,1,1
1023118,1,1,1
ober,1,1,1
mackenzie river,1,1,1
1980 to 1985,1,1,1
kim nielsen,1,6,3
Sakhalin,1,1,1
10.18739/A27659F1B,1,2,2
doi:10.5065/D689140J,1,2,2
annual co2 emissions by country,1,1,1
provenance,1,1,1
doi10.18739/A20C33,1,1,1
Carbon data,1,1,1
zhang and,1,1,1
bering glacier,1,1,1
bracho,1,1,1
dayrec,1,1,1
samples collected at Mauna Loa,1,1,1
Gas Fluxes,1,1,1
benson,1,2,1
Gakona 4 borehole,1,1,1
vitzthum,1,1,1
2001 to 2015,1,1,1
1751-2013,1,1,1
doi:10.18739/A2NC5SC06,1,2,2
urn:uuid:56deae9d-21d1-489d-bb86-97a1a1a362f1,1,1,1
mmol,1,1,1
metric tons of co2,1,1,1
dbo6,1,1,1
"belleville, wi",1,1,1
fuel combustion,1,2,2
air buoyancy correction,1,1,1
geojson,1,1,1
Continuing the Beaufort Gyre Observing System,1,1,1
MAPS,1,1,1
modele atmospherique regional,1,1,1
doi:10.3334/CDIAC/ATG.DB1008,1,1,1
ess-,1,1,1
permafrost temperature,1,1,1
cassano,1,1,1
California,1,1,1
netcdsf,1,1,1
combustibles fossiles,1,1,1
NDP006,1,1,1
https://doi.org/10.18739/A2804XJ6D,1,1,1
CONSUMPTION,1,1,1
synoptic stream,1,1,1
james morison,1,1,1
hydrographic survey,1,2,2
Atqasuk Spectrometer Data,1,1,1
project:CDIAC,1,1,1
lee cooper,1,1,1
resource_map_urn_uuid_528baf29-b149-44c7-bbb6-a0ee373f5872,1,1,1
Global Monitoring Network,1,1,1
Barrow data,1,1,1
1920 to 2017,1,4,2
Harper,1,1,1
urn:uuid:e91348e5-5b46-4272-9ffa-bcd866e3ad1a,1,1,1
10.3334/CDIAC/VRC.DB1005,1,2,1
Phenology,1,1,1
2000 to 2009,1,1,1
blanchard,1,1,1
arctic cod,1,1,1
lilhjedal,1,1,1
1712031,1,1,1
856479,1,2,1
GISP2,1,1,1
mass balance buoy,1,1,1
charles nguyen,1,1,1
QING IRTF 2005,1,1,1
indigenous knowledge,1,1,1
1800 to 2004,1,7,2
MAUNA LOA,1,1,1
A Coastal Hazards Data Base for the U.S. Gulf Coast (1993). Carbon Dioxide Information Analysis Center,1,1,1
atg.025,1,1,1
Temp100cm,1,1,1
jpg,1,3,1
N/A,1,1,1
National Cement Production Estimates: 1950-2007,1,1,1
chemical,1,1,1
network of permafrost obeservatories,1,1,1
Carbon dioxide emissions,1,1,1
landsat,1,1,1
Greenland Meltwater Geomicrobiology,1,1,1
Surface,1,1,1
soil AND carbon,1,1,1
Archambault,1,1,1
water usage,1,1,1
1303899,1,1,1
co2 concentrations,1,1,1
lindsay carlson,1,1,1
bondi,1,1,1
Strain-Induced Fabric,1,1,1
ablation zone,1,3,2
blank doi,1,1,1
gRAND mEADOW,1,1,1
Aaron Ruesch,1,1,1
jonathan martin,1,2,2
benthos biomass,1,1,1
EARTH SCIENCE > HUMAN DIMENSIONS > ECONOMIC RESOURCES > AGRICULTURE PRODUCTION,1,1,1
urn:uuid:4dd2850b-5134-4855-8e44-6ef167255f4b,1,1,1
net primary,1,3,1
1949 to 2008,1,1,1
Gregory Starr,1,1,1
atlantic ocean,1,1,1
doi:10.3334/CDIAC/CLI.NDP048,1,1,1
USFWSF12AC00513,1,1,1
doi:10.18739/A20C4SJ5K,1,1,1
Rebecca Hewitt.,1,1,1
doi:10.15486/NGT/1347607,1,2,2
urn:uuid:5a771559-f6ff-4ff9-a2fc-de535979d604,1,1,1
climate change marine species,1,1,1
EARTH SCIENCE > CLIMATE INDICATORS > CRYOSPHERIC INDICATORS > ICE EXTENT,1,1,1
surface sediment,1,1,1
"summit station, greenland",1,1,1
wildlife,1,1,1
precipitation temperature,1,1,1
10.3334/CDIAC/TCM.007,1,1,1
freshwater,1,1,1
Vagle,1,2,2
tonnage,1,2,2
river discharge,1,1,1
"Goldman, A",1,1,1
reu,1,1,1
CARVE,1,1,1
david hill,1,1,1
"Numerical simulations of hydrology, permafrost and glaciers in the Jarvis Creek watershed, Interior Alaska, 2013-2016",1,1,1
hadley,1,1,1
2002,1,1,1
Dave Holland,1,1,1
Kyoto-Related Fossil-Fuel,1,1,1
Ursidae,1,1,1
"Numerical simulations of hydrology, permafrost and glaciers in the Jarvis Creek watershed, Interior Alaska, 1991-2100",1,1,1
MacIntyre,1,1,1
christoper arp,1,1,1
fishing arctic,1,1,1
fullman,1,1,1
VESSEL_name,1,1,1
hazards,1,1,1
Alaska Fire,1,1,1
covariance,1,1,1
dbo6 mcraven,1,1,1
hydrocarbons,1,1,1
back to the future,1,2,2
Continuing the Beaufort Gyre Observing System to Document and Enhance Understanding Environmental,1,1,1
"Alert, N.W.T. Canada",1,1,1
SIZONET,1,2,1
leads,1,1,1
arctic-data,1,1,1
Kevin Wood,1,2,2
"global, regional, and national fossil-fuel",1,1,1
lithuania,1,1,1
precipitation occurance,1,1,1
Shuch'e,1,1,1
healy 2017,1,1,1
world data center,1,1,1
Bering,1,1,1
Jenna,1,2,1
doi:10.3334/CDIAC/CLI.004,1,1,1
Idaho,1,1,1
1949 to 2002,1,1,1
central arctic,1,3,2
doi:10.18739/A26637,1,1,1
EARTH SCIENCE > CRYOSPHERE > GLACIERS/ICE SHEETS > GLACIER MASS BALANCE/ICE SHEET MASS BALANCE,1,1,1
Tree Ring Chronology,1,1,1
Paul Bierman,1,1,1
Canadian Archipelago Throughflow Study,1,1,1
valdes,1,1,1
A2WD3H,1,1,1
A,1,1,1
ARCSEES-LCLUC,1,1,1
1304097,1,1,1
hendrickson,1,1,1
prcol,1,1,1
Trifluoromethyl Sulfur Pentafluoride,1,1,1
NAGAp,1,1,1
Active Layer,1,1,1
Barrow Logger Data,1,1,1
europe,1,1,1
10.3334/cdiac/00001,1,1,1
ZHANG,1,1,1
urn:uuid:597bf665-dd73-49c0-af9e-d098373092b0,1,1,1
barto,1,1,1
Moore,1,4,3
caRbon,1,1,1
healy 1302,1,1,1
fox,1,1,1
DB_1004,1,1,1
sodium,1,4,2
resource_map_urn:uuid:528baf29-b149-44c7-bbb6-a0ee373f5872,1,1,1
barassi,1,1,1
CDIAC data archive,1,1,1
Distributed Biological Observatory (DBO),1,1,1
tern,1,1,1
cyberinfrastucture,1,1,1
SWL15 DBO,1,1,1
13,1,1,1
10 sites,1,1,1
forster,1,1,1
ob,1,1,1
dry land,1,1,1
Temperature Anomalies,1,1,1
kenji,1,1,1
EARTH SCIENCE > CRYOSPHERE > SEA ICE,1,1,1
DBP,1,1,1
2011G,1,2,2
http://imb-crrel-dartmouth.org/archived-data/,1,1,1
kevin wood,1,1,1
NDP050,1,1,1
Peterson,1,1,1
surface dataset,1,1,1
Salix,1,1,1
lawdome,1,1,1
leaf area indez,1,1,1
Soil Temperatures,1,1,1
urn:uuid:b97a69fc-e002-4505-b089-b4f6d373f080,1,1,1
Carbone in Soil,1,1,1
nishino,1,1,1
resource_map_doi:10.18739/A23B5W748,1,1,1
Dunton,1,1,1
Hongsheng Bi,1,2,2
Vermunt,1,1,1
1980 to 1983,1,1,1
Flask Sampling Network,1,1,1
3-Dimensional,1,1,1
1203506,1,1,1
canidae,1,1,1
bathmetry,1,1,1
plicht,1,1,1
kearney,1,1,1
10.18739.a2191z,1,1,1
Kauffman,1,1,1
Monthly Atmospheric 13C/12C,1,1,1
10.5065/D6FT8J54,1,2,2
numerical simulations of hydrology,1,1,1
doi:10.18739/A2CZ9N,1,1,1
hoffecker,1,1,1
gary kofinas,1,1,1
urn:uuid:88e52ba2-7d08-4586-9745-2c28257de40e,1,1,1
Polyakov,1,2,2
nielsen,1,1,1
polynya,1,1,1
"forster, richard",1,1,1
rescue,1,1,1
SWL2002,1,1,1
https://orcid.org/0000-0002-7572-1414,1,1,1
Matai,1,2,2
Marine Mammal,1,2,2
glnhsh.png,1,1,1
soil change,1,1,1
"Carbon, Water, and Energy Balance of the Arctic Landscape at Flagship Observatories and in a Pan-Arctic Network",1,1,1
industry emissions,1,1,1
isotopic,1,1,1
1961 to 2017,1,1,1
10.18739/A2ZC6X,1,1,1
Edward B. Rastetter,1,1,1
Production of CO2,1,1,1
David Holland,1,1,1
arctic and Antartic,1,1,1
Global Annual Temperature Anomalies,1,1,1
Goldman,1,1,1
10.18739/A2FH24,1,2,2
1828 to 2007,1,1,1
10.3334/CDIAC/otg.ndp052,1,1,1
Newnan 5N,1,1,1
"Mayewski, P.A. and Sallie Whitlow. 2016. Snow Pit Data from Greenland Summit, 1989 to 1993. NSF Arctic Data Center. doi:10.5065/D6NP22KX.",1,1,1
iscn,1,1,1
Boden T,1,1,1
1264098,1,2,2
Surface dataset,1,1,1
annual Co2,1,1,1
LANDCOVER,1,1,1
snowpack,1,2,1
michael degrandpre,1,1,1
doi:10.18739/A2508R,1,2,2
lynch,1,1,1
STEGEN,1,1,1
GEOSUMMIT,1,1,1
Yusno-Tambeysky,1,2,2
Bonanza creek,1,2,1
benjamin smith,1,1,1
1304220,1,1,1
adam z. csank,1,1,1
1980 to 2000,1,1,1
rotty,1,4,1
sally,1,1,1
cdiac publications and data,1,1,1
HLY-04-03,1,1,1
LSSL_Geocehmistry,1,1,1
tethersonde,1,1,1
missing value code,1,1,1
katey,1,1,1
griemen,1,1,1
face,1,2,1
doi:10.18739/A2191Z,1,1,1
10.3334/CDIAC/VRC.003,1,1,1
Monthly%20Fossil-Fuel%20CO2%20Emissions:%20Isomass%20of%20Emissions%20Gridded%20by%20One%20Degree%20Latitude%20by%20One%20Degree%20Longitude,1,1,1
percolation,1,1,1
Carothers,1,2,1
Indigenous,1,1,1
10.18739/A1291Z,1,1,1
#NAME?,1,1,1
1855 to 2017,1,1,1
world countries ranked by 2014 total fossil-fuel,1,1,1
urn:uuid:6363e8d8-1089-4eef-89cf-1701934e4b2a,1,1,1
2009G,1,3,3
remote sensing classification,1,1,1
LeConte Glacier,1,1,1
Estimates,1,1,1
Atmospheric Trace Gases CO2,1,1,1
William A. Gould,1,1,1
NDP-017,1,2,2
1417906,1,1,1
Nathaniel miller,1,1,1
raster,1,1,1
gpr,1,1,1
safety,1,1,1
catherine,1,2,2
2158 to 2018,1,1,1
SWL CTD,1,1,1
MMW,1,1,1
Zamora2010.dif,1,1,1
2040 to 2018,1,1,1
Methane emission,1,1,1
doi:10.18739/A28J9K,1,1,1
mpl,1,1,1
2016 to 2013,1,1,1
15AC00347,1,1,1
2007J,1,3,2
2010 to 2013,1,1,1
frey,1,5,4
Vargas,1,1,1
United Nations,1,1,1
sensible,1,1,1
1949 to 2017,1,3,2
matthews,1,1,1
nome,1,1,1
arctic gro,1,1,1
ARCSS-LAII 1996 Aircraft Radiometric Data,1,1,1
sahara,1,2,2
sistla,1,2,2
Bonanza Creek,1,1,1
Robert S. Pickart,1,1,1
record temperature,1,1,1
arctic horizons,1,1,1
Wei,1,1,1
1819 to 2018,1,1,1
Kite Aerial Photography (KAP) MISP grid Barrow and Atqasuk,1,1,1
national park service,1,1,1
a2sr99,1,1,1
falling global carbon intensity,1,1,1
1700,1,2,1
Igor Poliakov,1,1,1
karen,1,1,1
dog,1,1,1
Neftel,1,1,1
cortes toolik,1,1,1
1999 to 1998,1,1,1
calista,1,1,1
pump house,1,1,1
Arctic Observing Network,1,1,1
carbon FLux,1,1,1
NO3,1,1,1
Disko Bugt,1,1,1
Phase 1 Free Air CO2 Enrichment Model-Data Synthesis (FACE-MDS): Meteorological Data,1,1,1
Aae6237a1-ac1b-4282-87a5-99f1ab0d11a5,1,1,1
wendy ermold,1,1,1
montana,1,1,1
subice,1,1,1
h2,1,1,1
10.3334/CDIAC/otg.ndp004,1,1,1
2013 to 2020,1,2,1
ECCO2,1,1,1
doi:10.18739/A22617,1,1,1
2000C,1,1,1
north Korea,1,1,1
1986 to 2016,1,1,1
contrasting under-ice,1,1,1
doi:10.18739/A2FT0G,1,1,1
1978 to 1979,1,1,1
cole-dai,1,1,1
DBO2,1,1,1
2005 to 2010,1,1,1
1984 to 2017,1,1,1
1914 to 2018,1,1,1
Sterin,1,1,1
Andreas Muenchow,1,1,1
Ivotuk,1,1,1
snow climate,1,1,1
1304077,1,1,1
de wet,1,1,1
jarvis creek,1,1,1
Anthony P Walker,1,1,1
Grigorev,1,1,1
"Boden, T.A",1,1,1
1979 to 2015,1,1,1
dunlin,1,1,1
CLIMATE,1,1,1
volcanoes,1,1,1
ess-dive-f03c8475f6eadae-20180725T155630812818,1,1,1
crump,1,1,1
cory beatty,1,1,1
polar low,1,1,1
.shp,1,1,1
1946 to 2014,1,6,2
Direct Effects of Atmospheric CO2 Enrichment on Plants and Ecosystems: An Updated Bibliographic Data Base,1,1,1
BAID,1,1,1
Flask Samples Collected at U.S.S.R.,1,1,1
"Maricopa, Arizona",1,1,1
chellman,1,1,1
leaf,1,2,1
doi:10.18739/A2856N,1,1,1
ATG.002,1,1,1
cost,1,1,1
murat,1,1,1
1984 to 1987,1,1,1
10.18739/A2469W,1,1,1
try,1,1,1
10AC00756,1,1,1
"VERTICAL LOCATION > LAND SURFACE, GEOGRAPHIC REGION > POLAR, GEOGRAPHIC REGION > ARCTIC, UNITED STATES OF AMERICA > ALASKA,",1,1,1
L. P. Steele,1,1,1
Franklin Bluffs,1,2,1
1205196,1,1,1
amount,1,1,1
natali heard,1,1,1
urn:x-wmo:md:org.aoncadis.www::e55f90b4-849f-11e5-a1ab-00c0f03d5b7c,1,2,2
ndp_011,1,1,1
SAFOD,1,1,1
